code;mouvt;mois;prod;poids;mod;immat;droit;cfakg;ori;lon_ori;lat_ori;dis_km_ori;dis_mn_ori;des;lon_des;lat_des;dis_km_des;dis_mn_des
611;entrée;2014-09-01;arachide decortiquée;1020;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
612;entrée;2014-09-01;wakrou;12380;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
613;entrée;2014-09-01;arachide decortiquée;3080;pick-up;iv;500;2;;NA;NA;NA;NA;mgb;-5,0248;7,6971;0;0
614;entrée;2014-09-01;assawa;14260;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
615;entrée;2014-09-01;manioc frais;1840;pick-up;iv;500;0;didiévi;-4,893;7,1256;87;75;mgb;-5,0248;7,6971;0;0
616;entrée;2014-09-01;kpassadjo;6340;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
617;entrée;2014-09-01;koudjan;10260;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
618;entrée;2014-09-01;koudjan;24600;camion;iv;1000;2;kongasso;-6,0796;7,8157;135;127;mgb;-5,0248;7,6971;0;0
619;entrée;2014-09-01;arachide decortiquée;540;voiture de transport;iv;0;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
620;entrée;2014-09-01;arachide decortiquée;840;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
621;entrée;2014-09-01;riz paddy iguapé;2000;voiture de transport;iv;0;2;daoukro;-3,9606;7,0572;154;156;mgb;-5,0248;7,6971;0;0
622;entrée;2014-09-01;arachide decortiquée;260;voiture de transport;iv;0;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
623;entrée;2014-09-01;divers;35620;gros camion;iv;2000;0;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
624;entrée;2014-09-01;mil;9960;gros camion;iv;2000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
625;entrée;2014-09-01;arachide decortiquée;2440;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
626;entrée;2014-09-01;kpassadjo;600;voiture de transport;iv;0;2;ravia;-4,893;7,4009;60;45;mgb;-5,0248;7,6971;0;0
627;entrée;2014-09-01;arachide decortiquée;300;voiture de transport;iv;0;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
628;entrée;2014-09-01;banane plantain;60;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
629;entrée;2014-09-01;koudjan;12840;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
630;entrée;2014-09-01;riz blanchi importé;6020;pick-up;iv;500;2;daoukro;-3,9606;7,0572;154;156;mgb;-5,0248;7,6971;0;0
631;entrée;2014-09-01;arachide decortiquée;460;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
632;entrée;2014-09-01;arachide decortiquée;3120;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
633;entrée;2014-09-01;kpassadjo;1920;pick-up;iv;500;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
634;entrée;2014-09-01;riz blanchi iguapé;15820;camion;iv;1000;2;divo;-5,3546;5,8403;219;243;mgb;-5,0248;7,6971;0;0
635;entrée;2014-09-01;piment sec;80;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
636;entrée;2014-09-01;riz blanchi iguapé;8180;camion;iv;1000;2;hiré;-5,2959;6,1856;174;202;mgb;-5,0248;7,6971;0;0
637;entrée;2014-09-01;sorgho;1060;voiture de transport;iv;0;2;kouassikro;-4,7085;7,0329;124;100;mgb;-5,0248;7,6971;0;0
638;entrée;2014-09-01;arachide decortiquée;140;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
639;sortie;2014-09-01;assawa;31520;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
640;entrée;2014-09-01;piment sec;1340;voiture de transport;iv;0;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
641;entrée;2014-09-01;mais grain;7760;voiture de transport;iv;0;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
642;entrée;2014-09-01;arachide decortiquée;1300;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
643;entrée;2014-09-01;arachide decortiquée;620;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
644;entrée;2014-09-01;arachide decortiquée;760;voiture de transport;iv;0;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
645;entrée;2014-09-01;arachide decortiquée;1640;voiture de transport;iv;0;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
646;entrée;2014-09-01;arachide decortiquée;760;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
647;entrée;2014-09-01;attiéké sec;29840;camion;iv;1000;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
648;entrée;2014-09-01;arachide decortiquée;5060;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
649;sortie;2014-09-01;divers;100;camion;iv;1000;0;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
650;entrée;2014-09-01;divers;33480;gros camion;iv;2000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
651;sortie;2014-09-01;assawa;6200;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
652;entrée;2014-09-01;divers;1360;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
653;entrée;2014-09-01;arachide decortiquée;4740;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
654;entrée;2014-09-01;mais grain;1360;voiture de transport;iv;0;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
655;entrée;2014-09-01;arachide decortiquée;220;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
656;entrée;2014-09-01;riz paddy iguapé;37500;gros camion;iv;2000;2;oumé;-5,4232;6,3793;145;175;mgb;-5,0248;7,6971;0;0
657;entrée;2014-09-01;arachide decortiquée;1380;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
658;entrée;2014-09-01;arachide decortiquée;860;voiture de transport;iv;0;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
659;entrée;2014-09-01;assawa;9140;camion;iv;1000;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
660;entrée;2014-09-01;trela;1980;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
661;entrée;2014-09-01;kponan;4620;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
662;entrée;2014-09-01;wakrou;22100;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;mgb;-5,0248;7,6971;0;0
663;entrée;2014-09-01;riz paddy iguapé;9060;camion;iv;1000;2;hiré;-5,2959;6,1856;174;202;mgb;-5,0248;7,6971;0;0
664;entrée;2014-09-01;assawa;17940;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
665;entrée;2014-09-01;riz paddy iguapé;21660;camion;iv;1000;2;m'bahiakro;-4,3378;7,4537;82;87;mgb;-5,0248;7,6971;0;0
666;entrée;2014-09-01;divers;18860;camion;iv;1000;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
667;entrée;2014-09-01;assawa;9580;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
668;entrée;2014-09-01;arachide decortiquée;1500;voiture de transport;iv;0;2;diabo;-5,1722;7,7852;28;26;mgb;-5,0248;7,6971;0;0
669;entrée;2014-09-01;kponan;4620;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
670;entrée;2014-09-01;riz paddy iguapé;10360;camion;iv;1000;2;oumé;-5,4232;6,3793;145;175;mgb;-5,0248;7,6971;0;0
671;entrée;2014-09-01;assawa;10360;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
672;entrée;2014-09-01;mais grain;4260;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
673;entrée;2014-09-01;koudjan;4120;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
674;entrée;2014-09-01;kponan;12420;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
675;entrée;2014-09-01;kpassadjo;9380;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
676;entrée;2014-09-01;mais grain;6580;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
677;entrée;2014-09-01;mais grain;5720;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
678;entrée;2014-09-01;arachide decortiquée;380;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
679;entrée;2014-09-01;mais grain;4320;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
680;entrée;2014-09-01;arachide decortiquée;2480;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
681;entrée;2014-09-01;kponan;16180;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
682;sortie;2014-09-01;kponan;22520;camion;iv;1000;2;katiola;-5,1018;8,1401;38;51;abidjan;-4,0208;5,3215;247;345
683;entrée;2014-09-01;arachide decortiquée;1300;voiture de transport;iv;0;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
684;entrée;2014-09-01;arachide decortiquée;1100;gros camion;iv;2000;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
685;entrée;2014-09-01;arachide decortiquée;980;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
686;entrée;2014-09-01;oignons;1340;moto 3 roues;iv;200;0;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
687;entrée;2014-09-01;oignons;1360;moto 3 roues;iv;200;0;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
688;entrée;2014-09-01;arachide decortiquée;1260;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
689;entrée;2014-09-01;riz blanchi bké 189;980;moto 3 roues;iv;200;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
690;entrée;2014-09-01;mais grain;380;moto 3 roues;iv;200;2;bamoro;-5,049;7,8315;13;16;mgb;-5,0248;7,6971;0;0
691;entrée;2014-09-01;mais grain;2240;voiture de transport;iv;0;2;tingrela;-6,4081;10,4844;373;433;mgb;-5,0248;7,6971;0;0
692;entrée;2014-09-01;arachide decortiquée;2020;voiture de transport;iv;0;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
693;entrée;2014-09-01;arachide decortiquée;2220;voiture de transport;iv;0;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
694;entrée;2014-09-01;assawa;13460;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
695;entrée;2014-09-01;arachide decortiquée;12360;camion;iv;1000;2;m'bahiakro;-4,3378;7,4537;82;87;mgb;-5,0248;7,6971;0;0
696;entrée;2014-09-01;kléglé;6920;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
697;entrée;2014-09-01;arachide decortiquée;3760;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
698;entrée;2014-09-01;mais grain;13140;camion;iv;1000;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
699;entrée;2014-09-01;arachide decortiquée;1060;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
700;entrée;2014-09-01;mais grain;4820;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
701;entrée;2014-09-01;attiéké sec;1200;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
702;entrée;2014-09-01;arachide decortiquée;4980;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
703;entrée;2014-09-01;arachide decortiquée;4680;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
704;entrée;2014-09-01;divers;2900;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
705;entrée;2014-09-01;kléglé;14980;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
706;entrée;2014-09-01;arachide decortiquée;1980;voiture de transport;iv;0;2;vavoua;-6,4806;7,3803;239;299;mgb;-5,0248;7,6971;0;0
707;entrée;2014-09-01;arachide decortiquée;580;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
708;entrée;2014-09-01;mais grain;1000;voiture de transport;iv;0;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
709;entrée;2014-09-01;arachide decortiquée;720;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
710;entrée;2014-09-01;arachide decortiquée;440;moto 3 roues;iv;200;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
711;entrée;2014-09-01;arachide decortiquée;960;moto 3 roues;iv;200;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
712;entrée;2014-09-01;divers;2100;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
713;entrée;2014-09-01;florido;1420;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
714;entrée;2014-09-01;mais grain;320;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
715;entrée;2014-09-01;arachide decortiquée;1280;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
716;entrée;2014-09-01;arachide decortiquée;2820;voiture de transport;iv;0;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
717;entrée;2014-09-01;poivron;720;moto 3 roues;iv;200;0;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
718;entrée;2014-09-01;arachide decortiquée;640;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
719;entrée;2014-09-01;assawa;12640;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
720;entrée;2014-09-01;arachide decortiquée;13680;gros camion;iv;2000;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
721;sortie;2014-09-01;assawa;19600;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
722;entrée;2014-09-01;koudjan;13780;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
723;entrée;2014-09-01;kpassadjo;12740;camion;iv;1000;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
724;entrée;2014-09-01;assawa;13080;camion;iv;1000;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
725;entrée;2014-09-01;mais grain;2420;pick-up;iv;500;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
726;entrée;2014-09-01;kponan;14600;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
727;entrée;2014-09-01;kponan;5380;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
728;entrée;2014-09-01;arachide decortiquée;4860;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
729;entrée;2014-09-01;arachide decortiquée;800;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
730;entrée;2014-09-01;arachide decortiquée;1560;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
731;entrée;2014-09-01;wakrou;9960;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
732;entrée;2014-09-01;wakrou;13540;camion;iv;1000;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
733;entrée;2014-09-01;kponan;22000;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
734;entrée;2014-09-01;arachide decortiquée;6920;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
735;entrée;2014-09-01;assawa;12640;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
736;entrée;2014-09-01;arachide decortiquée;13680;gros camion;iv;2000;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
737;entrée;2014-09-01;arachide decortiquée;980;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
738;entrée;2014-09-01;courges;1440;pick-up;iv;500;0;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
739;entrée;2014-09-01;arachide decortiquée;6060;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
740;entrée;2014-09-01;arachide decortiquée;940;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
741;entrée;2014-09-01;kponan;1920;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
742;entrée;2014-09-01;mais grain;1340;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
743;entrée;2014-09-01;riz paddy iguapé;280;moto 3 roues;iv;200;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
744;entrée;2014-09-01;arachide decortiquée;12340;camion;iv;1000;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
745;entrée;2014-09-01;assawa;16840;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
746;entrée;2014-09-01;koudjan;25220;camion;iv;1000;2;bondoukou;-2,803;8,039;398;396;mgb;-5,0248;7,6971;0;0
747;entrée;2014-09-01;assawa;18980;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
748;sortie;2014-09-01;kpassadjo;32360;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
749;entrée;2014-09-01;mais grain;41260;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
750;sortie;2014-09-01;kponan;32000;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
751;sortie;2014-09-01;kponan;32320;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
752;sortie;2014-09-01;divers;17500;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;divo;-5,3546;5,8403;219;243
753;entrée;2014-09-01;koudjan;20540;camion;iv;1000;2;kong;-4,6119;9,1503;225;241;mgb;-5,0248;7,6971;0;0
754;sortie;2014-09-01;mais grain;5620;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
755;sortie;2014-09-01;kpassadjo;23280;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
756;entrée;2014-09-01;piment sec;600;voiture de transport;iv;0;2;m'bahiakro;-4,3378;7,4537;82;87;mgb;-5,0248;7,6971;0;0
757;entrée;2014-09-01;arachide decortiquée;360;voiture de transport;iv;0;2;diabo;-5,1722;7,7852;28;26;mgb;-5,0248;7,6971;0;0
758;entrée;2014-09-01;arachide decortiquée;400;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
759;entrée;2014-09-01;arachide decortiquée;820;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
760;entrée;2014-09-01;arachide decortiquée;1840;voiture de transport;iv;0;2;diabo;-5,1722;7,7852;28;26;mgb;-5,0248;7,6971;0;0
761;entrée;2014-09-01;arachide decortiquée;1280;voiture de transport;iv;0;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
762;entrée;2014-09-01;arachide decortiquée;20;voiture de transport;iv;0;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
763;entrée;2014-09-01;arachide decortiquée;860;voiture de transport;iv;0;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
764;entrée;2014-09-01;arachide decortiquée;1360;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
765;entrée;2014-09-01;arachide decortiquée;860;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
766;entrée;2014-09-01;arachide decortiquée;1300;voiture de transport;iv;0;2;didiévi;-4,893;7,1256;87;75;mgb;-5,0248;7,6971;0;0
767;entrée;2014-09-01;arachide decortiquée;1180;voiture de transport;iv;0;2;djebonoua;-5,0694;7,522;16;21;mgb;-5,0248;7,6971;0;0
768;entrée;2014-09-01;arachide decortiquée;960;voiture de transport;iv;0;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
769;entrée;2014-09-01;arachide decortiquée;2260;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
770;entrée;2014-09-01;arachide decortiquée;2480;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
771;entrée;2014-09-01;arachide decortiquée;460;voiture de transport;iv;0;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
772;entrée;2014-09-01;arachide decortiquée;560;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
773;entrée;2014-09-01;arachide decortiquée;980;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
774;entrée;2014-09-01;mais grain;440;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
775;entrée;2014-09-01;mais grain;1500;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
776;entrée;2014-09-01;arachide decortiquée;380;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
777;entrée;2014-09-01;arachide decortiquée;520;voiture de transport;iv;0;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
778;entrée;2014-09-01;arachide decortiquée;1000;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
779;entrée;2014-09-01;mais grain;800;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
780;entrée;2014-09-01;arachide decortiquée;640;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
781;entrée;2014-09-01;arachide decortiquée;1340;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
782;entrée;2014-09-01;mais grain;1220;voiture de transport;iv;0;2;kounahiri;-5,8355;7,7901;90;97;mgb;-5,0248;7,6971;0;0
783;entrée;2014-09-01;arachide decortiquée;1220;voiture de transport;iv;0;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
784;entrée;2014-10-01;mais grain;3640;voiture de transport;iv;0;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
785;entrée;2014-10-01;mais grain;820;voiture de transport;iv;0;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
786;entrée;2014-10-01;mais grain;1120;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
787;entrée;2014-10-01;florido;6300;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
788;entrée;2014-10-01;attiéké sec;920;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
789;entrée;2014-10-01;assawa;2180;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
790;entrée;2014-10-01;arachide decortiquée;4300;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
791;entrée;2014-10-01;koudjan;4840;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
792;entrée;2014-10-01;arachide decortiquée;5540;camion;iv;1000;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
793;entrée;2014-10-01;arachide decortiquée;3740;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
794;entrée;2014-10-01;arachide decortiquée;1660;pick-up;iv;500;2;molonoublé;-4,9852;7,4004;42;42;mgb;-5,0248;7,6971;0;0
795;entrée;2014-10-01;arachide decortiquée;1020;voiture de transport;iv;0;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
796;entrée;2014-10-01;riz paddy iguapé;2620;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
797;entrée;2014-10-01;arachide decortiquée;760;moto 3 roues;iv;200;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
798;entrée;2014-10-01;attiéké sec;2080;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
